Year	CAJA	habitat	anillaM	anillaH	FP	TP	NP	NPRIP	EDREALM	EDRETM	PESOM	TARSOM	EDREALH	EDRETH	PESOH	TARSOH	ACAROBOLSA	ACAROcual	NPUPAS	PUPASCUAL	TempIncub	VarTApril	MeanTApril	MinTApril	MaxTApril
2005	DH_10	Hiruela	EA1006	AX1118	12	5	4	0	2	2	11.56	19.28	4	2	NA	19.75	0	0	12	1	17.6	16	11	3.6	19.6
2005	DH_12	Hiruela	BP0388	EA1013	11	5	5	0	3	2	NA	NA	1	1	NA	19.97	0	0	0	0	17.3	16	11	3.6	19.6
2005	DH_17	Hiruela	BP0388	EA1209	19	6	6	0	3	2	12.96	19.26	2	2	NA	18.78	0	0	2	1	20.9	16	11	3.6	19.6
2005	DH_19	Hiruela	CX6261	CX6127	11	7	7	0	3	2	12.1	18.92	2	2	NA	20.01	0	0	14	1	18.1	16	11	3.6	19.6
2005	EX_3	Hiruela	EA1203	EA1202	21	4	3	0	2	2	12.19	18.96	1	1	NA	19.49	45	1	4	1	20.9	16	11	3.6	19.6
2005	EX_4	Hiruela	AF8264	EA1042	17	5	5	0	6	2	12.62	18.88	1	1	NA	19.19	9	0	8	1	19.2	16	11	3.6	19.6
2005	EX_6	Hiruela	CX6331	CX6328	16	6	5	1	3	2	12.9	19.66	3	2	NA	19.48	150	1	1	1	19.2	16	11	3.6	19.6
2005	EX_8	Hiruela	EA1031	BN4812	11	6	5	0	2	2	11.69	18.37	5	2	NA	18.27	43	1	14	1	17.6	16	11	3.6	19.6
2005	EX_9	Hiruela	NA	L969639	23	6	6	0	NA	NA	NA	NA	2	2	NA	18.92	70	1	18	1	21.1	16	11	3.6	19.6
2005	EX_10	Hiruela	CX6329	CM5112	21	6	6	0	2	2	12.04	20.19	2	2	NA	19.16	16	1	5	1	21.2	16	11	3.6	19.6
2005	EX_11	Hiruela	CM5067	CX6360	20	5	5	0	2	2	12.91	19.78	1	1	NA	19.36	40	1	11	1	20.9	16	11	3.6	19.6
2005	EX_12	Hiruela	L969640	EA1032	13	6	6	0	2	2	12.37	19.53	2	2	NA	19.93	17	1	2	1	18.7	16	11	3.6	19.6
2005	EX_14	Hiruela	CX6232	CX6366	22	6	6	0	3	2	12.75	18.6	1	1	NA	19.51	140	1	16	1	21.1	16	11	3.6	19.6
2005	EX_15	Hiruela	EA1093	EA1094	17	6	6	0	2	2	12.94	19.57	2	2	NA	18.87	0	0	4	1	19.7	16	11	3.6	19.6
2005	EX_17	Hiruela	EA1030	CX6319	14	5	5	0	2	2	12.9	20.32	1	1	NA	19.43	12	1	4	1	18.7	16	11	3.6	19.6
2005	EX_20	Hiruela	EA1114	EA1113	18	5	5	0	1	1	12.5	19.79	1	1	NA	19.98	33	1	1	1	19.7	16	11	3.6	19.6
2005	EX_0	Hiruela	BN4845	CX6125	21	6	6	0	3	2	12.56	18.66	2	2	NA	18.34	50	1	6	1	21.2	16	11	3.6	19.6
2005	1_MT	Montesclaros	CX6054	CX6055	22	4	3	1	3	2	12.85	19.18	3	2	NA	19.91	70	1	1	1	21.1	16	11	3.6	19.6
2005	3_MT	Montesclaros	CX6321	CX6177	24	6	4	2	3	2	11.66	18.36	3	2	NA	19.7	280	1	0	0	21	16	11	3.6	19.6
2005	6_MT	Montesclaros	CX6431	EA1295	25	5	4	0	1	1	12.6	19.4	2	2	NA	19.37	85	1	6	1	21	16	11	3.6	19.6
2005	7_MT	Montesclaros	CM5008	AJ2901	33	5	2	0	2	2	12.86	19.7	6	2	NA	18.92	16	1	1	1	22.3	16	11	3.6	19.6
2005	8_MT	Montesclaros	EA1293	EA1294	22	6	6	0	2	2	12.69	18.66	2	2	NA	19.28	2	0	9	1	21.1	16	11	3.6	19.6
2005	12_MT	Montesclaros	CX6466	L969642	39	4	4	0	1	1	12.06	18	1	1	NA	19.13	42	1	3	1	22.9	16	11	3.6	19.6
2005	13_MT	Montesclaros	L969657	AX1074	25	5	5	0	3	2	12.53	19.63	4	2	NA	18.54	350	1	NA	NA	21	16	11	3.6	19.6
2005	15_MT	Montesclaros	BN4877	CX6043	19	5	5	0	3	2	12.58	19.65	3	2	NA	19.45	4	0	4	1	20.3	16	11	3.6	19.6
2005	16_MT	Montesclaros	NA	L969667	37	5	2	NA	NA	NA	NA	NA	3	2	NA	19.86	20	1	0	0	22.8	16	11	3.6	19.6
2005	18_MT	Montesclaros	CX6445	CX6195	22	5	5	0	1	1	12.25	20	3	2	NA	19.46	11	0	5	1	21.2	16	11	3.6	19.6
2005	19_MT	Montesclaros	EA1309	EA1310	24	5	5	0	1	1	12.14	19.58	2	2	NA	18.85	0	0	5	1	21.1	16	11	3.6	19.6
2005	20_MT	Montesclaros	CM5029	CX6098	23	5	5	0	2	2	12.58	20.52	1	1	NA	18.57	0	0	16	1	21.1	16	11	3.6	19.6
2005	21_MT	Montesclaros	NA	EA1622	41	3	2	0	NA	NA	NA	NA	1	1	NA	17.9	8	0	2	1	22.9	16	11	3.6	19.6
2005	22_MT	Montesclaros	CX6048	CX6282	37	4	3	1	3	2	NA	NA	1	1	NA	20.38	63	1	8	1	22.9	16	11	3.6	19.6
2005	23_MT	Montesclaros	AJ2906	L246534	27	5	5	0	5	2	12.79	19.5	6	2	NA	18.5	0	0	24	1	21.6	16	11	3.6	19.6
2005	24_MT	Montesclaros	NA	NA	31	5	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	1	22	16	11	3.6	19.6
2005	26_MT	Montesclaros	CX6251	NA	22	6	5	1	3	2	12.51	18.98	NA	NA	NA	NA	260	1	4	1	21.1	16	11	3.6	19.6
2005	29_MT	Montesclaros	CM5042	CX6186	32	5	4	1	2	2	12.18	19.26	1	1	NA	18.83	0	0	8	1	22.1	16	11	3.6	19.6
2005	30_MT	Montesclaros	NA	NA	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	11	3.6	19.6
2005	31_MT	Montesclaros	CX6398	EA1054	15	4	4	0	3	2	12.87	19.48	1	1	NA	19.39	0	0	1	1	18.7	16	11	3.6	19.6
2005	35_MT	Montesclaros	AX1279	EA1186	21	5	5	0	4	2	11.69	19.38	1	1	NA	19.58	65	1	13	1	21.1	16	11	3.6	19.6
2005	36_MT	Montesclaros	CM5071	EA1342	25	6	6	0	2	2	12.34	18.78	2	2	NA	19.45	6	0	8	1	21.3	16	11	3.6	19.6
2005	37_MT	Montesclaros	CX6048	AJ2735	14	6	4	1	3	2	12.01	18.88	5	2	NA	19.74	350	1	5	1	19.1	16	11	3.6	19.6
2005	40_MT	Montesclaros	CX6324	EA1417	24	6	6	0	3	2	12.65	19.11	2	2	NA	20.33	0	0	51	1	21	16	11	3.6	19.6
2005	43_MT	Montesclaros	CX6430	CM5099	16	6	5	0	1	1	11.76	18.36	2	2	NA	19.73	0	0	1	1	19.2	16	11	3.6	19.6
2005	46_MT	Montesclaros	L969666	CX6026	23	5	5	0	2	2	12.68	18.78	1	1	NA	19.08	17	1	NA	NA	21.1	16	11	3.6	19.6
2005	47_MT	Montesclaros	AJ2908	CX6179	29	6	4	1	7	2	12.06	19.33	3	2	NA	19.37	70	1	0	0	21.7	16	11	3.6	19.6
2005	48_MT	Montesclaros	BP0390	CX6428	15	5	5	0	3	2	13.35	19.5	1	1	NA	18.59	0	0	8	1	19.1	16	11	3.6	19.6
2005	49_MT	Montesclaros	NA	CX6426	29	5	0	NA	NA	NA	NA	NA	3	2	NA	17.3	NA	NA	0	0	21.4	16	11	3.6	19.6
2005	51_MT	Montesclaros	AX1252	BP0385	22	5	5	0	4	2	12.54	18.89	3	2	NA	19.54	14	1	10	1	21.2	16	11	3.6	19.6
2005	52_MT	Montesclaros	AJ2908	CX6224	19	6	5	1	7	2	12.12	19.52	3	2	NA	18.9	0	0	11	1	20.9	16	11	3.6	19.6
2005	60_MT	Montesclaros	EA1229	CX6174	23	5	4	1	2	2	11.76	19.19	3	2	NA	19.01	38	1	6	1	21.1	16	11	3.6	19.6
2005	61_MT	Montesclaros	L969592	AJ2572	23	5	3	1	1	1	12.14	18.94	5	2	NA	19.63	NA	NA	NA	NA	21.1	16	11	3.6	19.6
2005	63_MT	Montesclaros	EA1040	EA1039	13	6	5	1	2	2	11.78	19.8	2	2	NA	19.34	40	1	22	1	18.7	16	11	3.6	19.6
2005	64_MT	Montesclaros	CX6432	AJ2879	13	6	3	0	3	2	12.6	19.44	5	2	NA	20.43	25	1	NA	NA	18.7	16	11	3.6	19.6
2005	65_MT	Montesclaros	CM5036	L969663	19	6	6	0	2	2	11.71	19.19	2	2	NA	19.86	0	0	5	1	20.9	16	11	3.6	19.6
2005	68_MT	Montesclaros	CX6249	L969697	22	6	4	1	3	2	12.02	18.74	1	1	NA	19.42	80	1	NA	NA	21.1	16	11	3.6	19.6
2005	M1_MT	Montesclaros	CM5106	EA1508	29	5	1	NA	3	2	NA	NA	2	2	NA	19.66	1	0	8	1	21.4	16	11	3.6	19.6
2005	M2_MT	Montesclaros	EA1514	wz939041	30	5	2	2	1	1	11.89	18.85	7	2	NA	19.35	0	0	0	0	21.7	16	11	3.6	19.6
2005	M3_MT	Montesclaros	CM5106	CX6471	23	3	3	0	3	2	12.44	19.01	1	1	NA	18.69	20	1	0	0	21.1	16	11	3.6	19.6
2005	M4_MT	Montesclaros	CX6459	CX6287	23	6	3	2	1	1	12.63	18.9	1	1	NA	20.38	30	1	0	0	21.1	16	11	3.6	19.6
2005	M5_MT	Montesclaros	AX1061	CX6327	18	6	3	3	4	2	13.28	19.58	3	2	NA	18.98	0	0	4	1	20.3	16	11	3.6	19.6
2005	F_MT	Montesclaros	CM5017	EA1426	28	6	3	2	2	2	12.97	19.15	1	1	NA	19.25	NA	NA	9	1	21.4	16	11	3.6	19.6
2005	C_MT	Montesclaros	EA1515	EA1516	29	6	6	0	2	2	11.58	19	2	2	NA	19.33	NA	NA	2	1	21.7	16	11	3.6	19.6
2005	23H	Hiruela	CX6077	NA	NA	NA	NA	NA	1	1	12.2	18.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	11	3.6	19.6
2005	101H	Hiruela	AX1115	NA	NA	NA	NA	NA	4	2	12.5	19.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	11	3.6	19.6
2006	1H	Hiruela	CX6278	EA1624	21	5	5	0	2	2	NA	19.82	2	2	NA	19.76	4	0	1	1	19.8	10.9	12.1	6.8	17.7
2006	3H	Hiruela	BN4845	FC1061	5	6	6	0	4	2	12.65	19.2	2	2	NA	18.37	130	1	0	0	17.9	10.9	12.1	6.8	17.7
2006	7H	Hiruela	NA	CX6383	19	6	5	1	NA	NA	NA	NA	2	2	NA	20.79	NA	NA	0	0	19	10.9	12.1	6.8	17.7
2006	9H	Hiruela	EA1030	EJ0512	19	6	5	0	3	2	12.1	19.82	2	2	NA	19.46	27	1	0	0	19	10.9	12.1	6.8	17.7
2006	11H	Hiruela	BZ8272	EJ0023	11	6	5	0	3	2	12.22	19.28	2	2	NA	19.79	1	0	0	0	18.7	10.9	12.1	6.8	17.7
2006	13H	Hiruela	CX6077	CX6419	13	6	6	0	2	2	NA	18.29	2	2	NA	19.27	15	1	0	0	17.9	10.9	12.1	6.8	17.7
2006	15H	Hiruela	EJ0030	CM5030	11	6	5	0	2	2	12.32	18.7	3	2	NA	19.16	0	0	0	0	18.7	10.9	12.1	6.8	17.7
2006	17H	Hiruela	NA	EA8671	35	3	1	2	NA	NA	NA	NA	1	1	NA	19.41	NA	NA	2	1	20.9	10.9	12.1	6.8	17.7
2006	19H	Hiruela	CX6076	EA1074	13	6	6	0	2	2	11.9	19.7	3	2	NA	18.2	0	0	4	1	17.9	10.9	12.1	6.8	17.7
2006	21H	Hiruela	BN4830	EA1002	12	5	4	1	4	2	13.06	19.89	3	2	NA	19.59	17	1	0	0	18.7	10.9	12.1	6.8	17.7
2006	25H	Hiruela	CX6270	EJ0018	12	6	6	0	2	2	12.02	19.53	2	2	NA	NA	11	1	0	0	18.6	10.9	12.1	6.8	17.7
2006	27H	Hiruela	EJ0515	EJ0506	19	5	5	0	1	1	11.48	19.95	1	1	NA	19.54	0	0	0	0	18.2	10.9	12.1	6.8	17.7
2006	29H	Hiruela	CX6281	EJ0587	24	5	5	0	3	2	12.72	19.81	2	2	NA	19.34	0	0	0	0	20.3	10.9	12.1	6.8	17.7
2006	31H	Hiruela	EJ0516	EJ0507	17	6	5	0	2	2	12.17	18.87	2	2	NA	20.03	0	0	0	0	17.6	10.9	12.1	6.8	17.7
2006	33H	Hiruela	EA1004	EJ0052	11	5	4	0	3	2	12.14	18.5	2	2	NA	19.45	40	1	0	0	18.4	10.9	12.1	6.8	17.7
2006	35H	Hiruela	EA1189	EJ0006	10	6	5	0	2	2	12.39	19.74	2	2	NA	19.44	3	0	0	0	18.4	10.9	12.1	6.8	17.7
2006	41H	Hiruela	CX6260	AX1088	13	6	5	0	4	2	12.15	19.5	5	2	NA	19.68	0	0	1	1	17.9	10.9	12.1	6.8	17.7
2006	43H	Hiruela	NA	EA1346	25	5	4	1	NA	NA	NA	NA	1	1	NA	19.62	0	0	2	1	20.1	10.9	12.1	6.8	17.7
2006	47H	Hiruela	CX6271	EJ0598	21	6	6	0	2	2	10.31	19.93	1	1	NA	20.43	0	0	2	1	20.3	10.9	12.1	6.8	17.7
2006	49H	Hiruela	CX6492	EA1087	18	5	4	1	2	2	11.64	19.64	1	1	NA	20.38	5	0	0	0	17.6	10.9	12.1	6.8	17.7
2006	51H	Hiruela	EJ0388	EJ0053	17	6	5	0	2	2	11.18	NA	2	2	NA	19.78	10	1	0	0	17.6	10.9	12.1	6.8	17.7
2006	53H	Hiruela	EA1187	EA1041	30	5	5	0	3	2	11.89	19.05	3	2	NA	20.2	70	1	0	0	20.7	10.9	12.1	6.8	17.7
2006	55H	Hiruela	EA1187	EA1196	22	6	6	0	3	2	NA	19.05	1	1	NA	19.88	0	0	0	0	20.5	10.9	12.1	6.8	17.7
2006	63H	Hiruela	CX6128	CX6134	14	6	3	1	2	2	11.95	19.72	2	2	NA	19.43	NA	NA	0	0	17.6	10.9	12.1	6.8	17.7
2006	65H	Hiruela	EJ0016	CX6244	11	6	5	1	2	2	11.45	19.18	4	2	NA	19.53	0	0	0	0	18.7	10.9	12.1	6.8	17.7
2006	67H	Hiruela	EA8680	EA8674	40	3	3	0	1	1	11.78	19.87	1	1	NA	19.55	NA	NA	0	0	21.3	10.9	12.1	6.8	17.7
2006	71H	Hiruela	CX6450	EA1246	12	6	6	0	2	2	12.82	18.7	3	2	NA	19.25	2	0	0	0	18.5	10.9	12.1	6.8	17.7
2006	75H	Hiruela	EJ0345	CX6098	16	6	6	0	1	1	11.68	18.3	2	2	NA	19.29	0	0	6	1	17.6	10.9	12.1	6.8	17.7
2006	77H	Hiruela	EJ0033	EJ0118	11	6	6	0	2	2	11.81	19.46	2	2	NA	19.31	0	0	11	1	18.2	10.9	12.1	6.8	17.7
2006	79H	Hiruela	EJ0034	CX6073	14	6	4	2	1	1	12.39	19.29	2	2	NA	19.71	0	0	0	0	17.6	10.9	12.1	6.8	17.7
2006	81H	Hiruela	EJ0389	EA1190	18	6	6	0	2	2	12.17	19.54	3	2	NA	20.36	800	1	1	1	18.2	10.9	12.1	6.8	17.7
2006	87H	Hiruela	CX6269	EJ0010	12	6	6	0	2	2	12	19.59	2	2	NA	19.37	130	1	1	1	18.6	10.9	12.1	6.8	17.7
2006	91H	Hiruela	CX6219	BN4842	16	6	6	0	4	2	11.74	20.02	4	2	NA	19.95	NA	NA	0	0	17.6	10.9	12.1	6.8	17.7
2006	95H	Hiruela	CX6302	CX6387	14	6	6	0	2	2	NA	18.78	2	2	NA	19.77	15	1	1	1	17.6	10.9	12.1	6.8	17.7
2006	97H	Hiruela	CX6185	CX6218	12	6	5	0	2	2	12.33	18.32	4	2	NA	19.96	0	0	0	0	18.6	10.9	12.1	6.8	17.7
2006	98H	Hiruela	EJ0076	L969617	15	6	5	0	2	2	11.9	19.38	2	2	NA	19.67	4	0	0	0	17.7	10.9	12.1	6.8	17.7
2006	99H	Hiruela	EA1005	NA	12	6	6	0	3	2	12.25	19.05	NA	NA	NA	NA	0	0	2	1	18.6	10.9	12.1	6.8	17.7
2006	101H	Hiruela	EJ0206	EA1209	15	6	6	0	2	2	12.33	20.88	3	2	NA	19.07	30	1	0	0	17.7	10.9	12.1	6.8	17.7
2006	104H	Hiruela	CX6277	AX1018	14	5	5	0	2	2	12.78	19.74	6	2	NA	20.62	0	0	1	1	17.9	10.9	12.1	6.8	17.7
2006	107H	Hiruela	EA1210	CX6152	18	5	5	0	2	2	12.13	20.27	2	2	NA	19.74	20	1	0	0	17.6	10.9	12.1	6.8	17.7
2006	109H	Hiruela	EJ0011	CX6108	11	6	6	0	2	2	12.94	19.84	2	2	NA	18.99	8	1	0	0	18.7	10.9	12.1	6.8	17.7
2006	112H	Hiruela	L969647	NA	15	6	6	0	2	2	12.18	19.29	NA	NA	NA	NA	0	0	0	0	17.7	10.9	12.1	6.8	17.7
2006	114H	Hiruela	CX6399	EJ0097	14	6	6	0	2	2	12.05	20	2	2	NA	19.14	0	0	8	1	17.6	10.9	12.1	6.8	17.7
2006	DH_5	Hiruela	CX6027	CX6222	8	6	6	0	2	2	12.09	18.93	4	2	NA	20.15	70	1	0	0	17.8	10.9	12.1	6.8	17.7
2006	DH_6	Hiruela	EA1072	CX6207	16	5	5	0	1	1	12.03	19.96	4	2	NA	19	NA	NA	5	1	17.7	10.9	12.1	6.8	17.7
2006	DH_9	Hiruela	EA1646	EA1013	8	5	4	0	2	2	12.75	19.78	2	2	NA	19.69	0	0	0	0	17.7	10.9	12.1	6.8	17.7
2006	DH_10	Hiruela	EA1646	EJ0077	15	6	4	0	2	2	NA	19.78	2	2	NA	19.9	10	1	4	1	17.7	10.9	12.1	6.8	17.7
2006	DH_12	Hiruela	CX6027	EJ0501	17	6	6	0	2	2	11.54	19.12	2	2	NA	19.05	NA	NA	0	0	17.6	10.9	12.1	6.8	17.7
2006	DH_17	Hiruela	EA1157	CX6484	13	6	6	0	3	2	11.99	19.89	2	2	NA	18.6	60	1	4	1	17.9	10.9	12.1	6.8	17.7
2006	DH_19	Hiruela	CX6261	CX6127	9	7	7	0	4	2	12.02	18.76	3	2	NA	20.24	18	1	10	1	18.4	10.9	12.1	6.8	17.7
2006	2H	Hiruela	CX6225	EA1120	13	6	6	0	4	2	11.5	18.4	1	1	NA	19.14	30	1	6	1	17.9	10.9	12.1	6.8	17.7
2006	6H	Hiruela	EJ0032	CX6395	13	6	5	0	2	2	11.81	19.77	2	2	NA	19.62	71	1	NA	NA	17.9	10.9	12.1	6.8	17.7
2006	8H	Hiruela	EA1380	EJ0459	19	5	5	0	1	1	11.93	19.85	2	2	NA	19.1	6	1	0	0	18.2	10.9	12.1	6.8	17.7
2006	10H	Hiruela	EA1030	EA1218	16	6	2	2	3	2	NA	19.82	1	1	NA	19.6	20	1	3	1	17.6	10.9	12.1	6.8	17.7
2006	12H	Hiruela	EA1199	EA1202	18	5	5	0	1	1	11.87	19.74	2	2	NA	19.54	11	1	7	1	17.6	10.9	12.1	6.8	17.7
2006	14H	Hiruela	EJ0098	CX6247	15	6	6	0	1	1	12.46	19.89	4	2	NA	18.28	0	0	3	1	17.7	10.9	12.1	6.8	17.7
2006	16H	Hiruela	NA	L969637	16	5	5	0	NA	NA	NA	NA	4	2	NA	19.35	3	0	0	0	17.7	10.9	12.1	6.8	17.7
2006	18H	Hiruela	EJ0008	EJ0007	11	5	3	0	2	2	12.22	18.48	2	2	NA	20.33	3	0	0	0	18.4	10.9	12.1	6.8	17.7
2006	20H	Hiruela	NA	EJ0021	11	6	6	0	NA	NA	NA	NA	2	2	NA	20.05	14	1	0	0	18.7	10.9	12.1	6.8	17.7
2006	22H	Hiruela	NA	EJ0514	20	5	5	0	NA	NA	NA	NA	1	1	NA	20.26	65	1	0	0	19	10.9	12.1	6.8	17.7
2006	24H	Hiruela	NA	CX6204	18	5	0	4	NA	NA	NA	NA	4	2	NA	20.04	NA	NA	0	0	17.6	10.9	12.1	6.8	17.7
2006	26H	Hiruela	NA	CM5046	18	7	3	3	NA	NA	NA	NA	3	2	NA	19.72	0	0	4	1	19	10.9	12.1	6.8	17.7
2006	28H	Hiruela	EJ0019	EJ0020	12	6	6	0	2	2	12.08	20.14	2	2	NA	19.2	0	0	0	0	18.6	10.9	12.1	6.8	17.7
2006	30H	Hiruela	NA	EA1599	41	1	0	0	NA	NA	NA	NA	1	1	NA	18.96	NA	NA	NA	NA	NA	10.9	12.1	6.8	17.7
2006	32H	Hiruela	CX6281	EA1645	1	6	5	0	3	2	13.12	19.81	2	2	NA	19.2	2	0	0	0	17.5	10.9	12.1	6.8	17.7
2006	34H	Hiruela	CX6240	BP0372	9	6	6	0	4	2	12.45	19.91	4	2	NA	18.8	0	0	0	0	18.1	10.9	12.1	6.8	17.7
2006	42H	Hiruela	BZ8270	CX6170	14	6	3	1	3	2	12.32	19.68	2	2	NA	19.93	NA	NA	0	0	17.6	10.9	12.1	6.8	17.7
2006	48H	Hiruela	EJ0017	CX6333	11	5	5	0	2	2	12.62	19.83	3	2	NA	19.58	0	0	0	0	18.4	10.9	12.1	6.8	17.7
2006	52H	Hiruela	EA1055	CX6460	18	5	4	0	3	2	NA	19.88	2	2	NA	19.38	16	1	0	0	17.6	10.9	12.1	6.8	17.7
2006	56H	Hiruela	NA	EJ0346	12	6	NA	NA	NA	NA	NA	NA	2	2	NA	19.33	NA	NA	NA	NA	NA	10.9	12.1	6.8	17.7
2006	58H	Hiruela	CX6012	EA1122	10	4	3	0	2	2	12.79	20.22	2	2	NA	18.91	0	0	0	0	17.8	10.9	12.1	6.8	17.7
2006	66H	Hiruela	CX6243	NA	26	5	4	0	4	2	12.26	19.56	NA	NA	NA	NA	NA	NA	1	1	19.9	10.9	12.1	6.8	17.7
2006	68H	Hiruela	EJ0099	CX6414	16	5	5	0	2	2	12.38	19.83	2	2	NA	20.41	0	0	2	1	17.7	10.9	12.1	6.8	17.7
2006	70H	Hiruela	CX6205	EA1085	14	6	5	1	4	2	12.28	19.15	3	2	NA	19.77	2	0	10	1	17.6	10.9	12.1	6.8	17.7
2006	80H	Hiruela	EA1014	EA1015	37	5	3	2	3	2	12.06	18.43	2	2	NA	18.63	0	0	2	1	21	10.9	12.1	6.8	17.7
2006	82H	Hiruela	NA	NA	15	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.9	12.1	6.8	17.7
2006	84H	Hiruela	EJ0090	EA1154	13	6	6	0	2	2	11.33	18.85	2	2	NA	19.52	90	1	0	0	17.9	10.9	12.1	6.8	17.7
2006	88H	Hiruela	EA8710	EA8673	40	3	3	0	1	1	12.63	19.21	1	1	NA	19.69	0	0	0	0	21.3	10.9	12.1	6.8	17.7
2006	96H	Hiruela	EA1055	EA1211	9	4	3	0	3	2	12.61	19.88	3	2	NA	18.82	9	1	0	0	17.7	10.9	12.1	6.8	17.7
2006	EX_1	Hiruela	EJ0022	EJ0599	22	5	4	0	2	2	NA	NA	1	1	NA	18.87	6	1	0	0	20.3	10.9	12.1	6.8	17.7
2006	EX_2	Hiruela	CX6232	EA1094	14	6	5	1	4	2	12.28	18.73	3	2	NA	19.19	20	1	0	0	17.6	10.9	12.1	6.8	17.7
2006	EX_3	Hiruela	NA	EA8672	29	5	3	2	NA	NA	NA	NA	1	1	NA	19.34	0	0	2	1	20.6	10.9	12.1	6.8	17.7
2006	EX_4	Hiruela	EJ0600	EJ0550	44	4	4	NA	2	2	12.09	19.4	1	1	NA	19.24	NA	1	5	1	21.7	10.9	12.1	6.8	17.7
2006	EX_5	Hiruela	EA1203	CX6360	17	6	5	0	3	2	NA	19.48	2	2	NA	19.67	50	1	1	1	17.6	10.9	12.1	6.8	17.7
2006	EX_6	Hiruela	CX6331	CX6021	13	6	6	0	4	2	12.6	19.72	2	2	NA	19.73	60	1	0	0	17.9	10.9	12.1	6.8	17.7
2006	EX_7	Hiruela	CM5067	CM5112	15	5	5	0	3	2	11.24	19.77	3	2	NA	19.21	26	1	0	0	17.6	10.9	12.1	6.8	17.7
2006	EX_8	Hiruela	EA1114	L969679	11	6	6	0	2	2	13.32	20.51	2	2	NA	20.6	0	0	1	1	18.7	10.9	12.1	6.8	17.7
2006	EX_10	Hiruela	EJ0009	EA1003	11	5	5	0	2	2	11.79	19.45	3	2	NA	19.99	2	0	7	1	18.4	10.9	12.1	6.8	17.7
2006	EX_11	Hiruela	CX6230	CX6147	12	7	6	0	4	2	11.89	19.3	2	2	NA	20.07	0	0	5	1	17.9	10.9	12.1	6.8	17.7
2006	EX_12	Hiruela	EA1601	EJ0045	14	6	6	0	2	2	12.42	20.21	2	2	NA	19.87	58	1	9	1	17.6	10.9	12.1	6.8	17.7
2006	EX_14	Hiruela	EJ0022	CX6319	11	6	5	0	2	2	13.51	19.48	2	2	NA	19.62	0	0	9	1	18.7	10.9	12.1	6.8	17.7
2006	EX_15	Hiruela	EA1401	EJ0444	20	6	6	0	1	1	11.16	18.72	2	2	NA	19.65	5	0	0	0	19.8	10.9	12.1	6.8	17.7
2006	EX_16	Hiruela	EA1008	EJ0031	13	6	6	0	3	2	12.18	19.19	2	2	NA	19.46	15	1	0	0	17.9	10.9	12.1	6.8	17.7
2006	EX_17	Hiruela	EA1073	CX6295	10	6	6	0	2	2	11.99	19.65	4	2	NA	19.02	3	0	1	1	18.4	10.9	12.1	6.8	17.7
2006	EX_19	Hiruela	EA1051	CX6066	10	6	6	0	1	1	12.44	19.73	2	2	NA	18.29	0	0	17	1	18.4	10.9	12.1	6.8	17.7
2006	EX_0	Hiruela	CX6278	CX6238	9	6	6	0	2	2	12.35	19.82	3	2	NA	19.42	1	0	3	1	18.1	10.9	12.1	6.8	17.7
2006	2_MT	Montesclaros	EA1515	EJ0199	17	6	6	0	3	2	11.6	18.92	2	2	NA	19.74	30	1	21	1	17.6	10.9	12.1	6.8	17.7
2006	4_MT	Montesclaros	CX6321	L246534	19	5	4	0	4	2	10.84	19.04	7	2	NA	18.56	0	0	0	0	18.2	10.9	12.1	6.8	17.7
2006	5_MT	Montesclaros	CX6430	CX6179	17	6	5	0	2	2	11.8	18.17	4	2	NA	19.75	NA	NA	13	1	17.6	10.9	12.1	6.8	17.7
2006	7_MT	Montesclaros	NA	EA1044	17	6	2	3	NA	NA	NA	NA	3	2	NA	18.88	NA	NA	3	1	17.6	10.9	12.1	6.8	17.7
2006	8_MT	Montesclaros	CX6321	EA1294	18	6	4	2	4	2	NA	19.04	3	2	NA	19.42	NA	NA	15	1	18.2	10.9	12.1	6.8	17.7
2006	11_MT	Montesclaros	CX6431	EJ0343	19	6	6	0	2	2	11.77	19.43	1	1	NA	19.69	0	0	0	0	19	10.9	12.1	6.8	17.7
2006	12_MT	Montesclaros	CM5008	CX6282	19	5	4	1	3	2	NA	19.69	2	2	NA	20.45	0	0	21	1	18.2	10.9	12.1	6.8	17.7
2006	13_MT	Montesclaros	EA1437	NA	27	5	3	NA	1	1	11.17	18.69	NA	NA	NA	NA	10	1	0	0	19.9	10.9	12.1	6.8	17.7
2006	15_MT	Montesclaros	CX6466	EA1295	15	6	6	0	2	2	11.98	18.66	3	2	NA	19.38	5	0	6	1	17.7	10.9	12.1	6.8	17.7
2006	17_MT	Montesclaros	EA1309	L969663	18	6	5	0	2	2	12	19.48	3	2	NA	19.67	0	0	7	1	18.2	10.9	12.1	6.8	17.7
2006	20_MT	Montesclaros	EJ0198	L969697	17	6	6	0	1	1	11.59	19.09	2	2	NA	19.87	NA	NA	10	1	17.6	10.9	12.1	6.8	17.7
